source_code,source_name,target_code,target_name,weight
9112,,i91,Activities of membership organisation n.e.c. (91),1.0
912,,i91,Activities of membership organisation n.e.c. (91),1.0
9120,,i91,Activities of membership organisation n.e.c. (91),1.0
919,,i91,Activities of membership organisation n.e.c. (91),1.0
9191,,i91,Activities of membership organisation n.e.c. (91),1.0
9192,,i91,Activities of membership organisation n.e.c. (91),1.0
9199,,i91,Activities of membership organisation n.e.c. (91),1.0
92,,i92,"Recreational, cultural and sporting activities (92)",1.0
921,,i92,"Recreational, cultural and sporting activities (92)",1.0
9211,,i92,"Recreational, cultural and sporting activities (92)",1.0
9212,,i92,"Recreational, cultural and sporting activities (92)",1.0
9213,,i92,"Recreational, cultural and sporting activities (92)",1.0
9214,,i92,"Recreational, cultural and sporting activities (92)",1.0
9219,,i92,"Recreational, cultural and sporting activities (92)",1.0
922,,i92,"Recreational, cultural and sporting activities (92)",1.0
9220,,i92,"Recreational, cultural and sporting activities (92)",1.0
923,,i92,"Recreational, cultural and sporting activities (92)",1.0
9231,,i92,"Recreational, cultural and sporting activities (92)",1.0
9232,,i92,"Recreational, cultural and sporting activities (92)",1.0
9233,,i92,"Recreational, cultural and sporting activities (92)",1.0
924,,i92,"Recreational, cultural and sporting activities (92)",1.0
9241,,i92,"Recreational, cultural and sporting activities (92)",1.0
9249,,i92,"Recreational, cultural and sporting activities (92)",1.0
93,,i93,Other service activities (93),1.0
93,,i99,Extra-territorial organizations and bodies,1.0
930,,i93,Other service activities (93),1.0
930,,i99,Extra-territorial organizations and bodies,1.0
9301,,i93,Other service activities (93),1.0
9301,,i99,Extra-territorial organizations and bodies,1.0
9302,,i93,Other service activities (93),1.0
9302,,i99,Extra-territorial organizations and bodies,1.0
9303,,i93,Other service activities (93),1.0
9303,,i99,Extra-territorial organizations and bodies,1.0
9309,,i93,Other service activities (93),1.0
9309,,i99,Extra-territorial organizations and bodies,1.0
95,,i95,Private households with employed persons (95),1.0
950,,i95,Private households with employed persons (95),1.0
9500,,i95,Private households with employed persons (95),1.0
99,,i99,Extra-territorial organizations and bodies,1.0
990,,i99,Extra-territorial organizations and bodies,1.0
9900,,i99,Extra-territorial organizations and bodies,1.0
