source_code,source_name,target_code,target_name,weight
329,Cottonseed,p01.e,Oil seeds,1.0
195,"Cow peas, dry",p01.d,"Vegetables, fruit, nuts",1.0
554,Cranberries,p01.d,"Vegetables, fruit, nuts",1.0
885,Cream fresh,p15.f,Dairy products,1.0
397,Cucumbers and gherkins,p01.d,"Vegetables, fruit, nuts",1.0
550,Currants,p01.d,"Vegetables, fruit, nuts",1.0
577,Dates,p01.d,"Vegetables, fruit, nuts",1.0
399,Eggplants (aubergines),p01.d,"Vegetables, fruit, nuts",1.0
1062,"Eggs, hen, in shell",p01.m,Animal products nec,1.0
1091,"Eggs, other bird, in shell",p01.m,Animal products nec,1.0
821,Fibre crops nes,p01.g,Plant-based fibers,1.0
569,Figs,p01.d,"Vegetables, fruit, nuts",1.0
773,Flax fibre and tow,p01.g,Plant-based fibers,1.0
94,Fonio,p01.c,Cereal grains nec,1.0
512,Fruit citrus nes,p01.d,"Vegetables, fruit, nuts",1.0
619,Fruit fresh nes,p01.d,"Vegetables, fruit, nuts",1.0
542,Fruit pome nes,p01.d,"Vegetables, fruit, nuts",1.0
541,Fruit stone nes,p01.d,"Vegetables, fruit, nuts",1.0
603,Fruit tropical fresh nes,p01.d,"Vegetables, fruit, nuts",1.0
406,Garlic,p01.d,"Vegetables, fruit, nuts",1.0
887,"Ghee, butteroil of cow milk",p15.f,Dairy products,1.0
,"Ghee, of buffalo milk",p15.f,Dairy products,1.0
720,Ginger,p01.h,Crops nec,1.0
549,Gooseberries,p01.d,"Vegetables, fruit, nuts",1.0
103,Grain mixed,p01.c,Cereal grains nec,1.0
507,Grapefruit (inc. pomelos),p01.d,"Vegetables, fruit, nuts",1.0
560,Grapes,p01.d,"Vegetables, fruit, nuts",1.0
242,Groundnuts with shell,p01.e,Oil seeds,1.0
839,Gums natural,p02,"Products of forestry, logging and related services (02)",1.0
,"Hair, horse",p01.l,Meat animals nec,1.0
225,Hazelnuts with shell,p01.d,"Vegetables, fruit, nuts",1.0
777,Hemp tow waste,p01.g,Plant-based fibers,1.0
336,Hempseed,p01.e,Oil seeds,1.0
957,"Hides, buffalo, fresh",p15.d,Meat products nec,1.0
919,"Hides, cattle, fresh",p15.a,Products of meat cattle,1.0
1182,"Honey, natural",p01.m,Animal products nec,1.0
677,Hops,p01.h,Crops nec,1.0
277,Jojoba seed,p01.e,Oil seeds,1.0
780,Jute,p01.g,Plant-based fibers,1.0
310,Kapok fruit,p02,"Products of forestry, logging and related services (02)",1.0
263,Karite nuts (sheanuts),p01.e,Oil seeds,1.0
592,Kiwi fruit,p01.d,"Vegetables, fruit, nuts",1.0
224,Kola nuts,p01.d,"Vegetables, fruit, nuts",1.0
1043,Lard,p15.d,Meat products nec,1.0
407,Leeks other alliaceous vegetables,p01.d,"Vegetables, fruit, nuts",1.0
497,Lemons and limes,p01.d,"Vegetables, fruit, nuts",1.0
201,Lentils,p01.d,"Vegetables, fruit, nuts",1.0
372,Lettuce and chicory,p01.d,"Vegetables, fruit, nuts",1.0
333,Linseed,p01.e,Oil seeds,1.0
